Words,Count
wellcombed,1
mane,1
gracefully,1
ones,1
insists,1
marriage,1
bind,1
oathsd,1
indictment,1
sort,2
perjury,2
antients,1
vented,1
impieties,1
jupiter,3
shaking,1
sides,1
perjuries,1
ordering,1
winds,3
puff,1
forsworn,1
styx,1
encourages,1
d,1
exceptionable,1
soften,1
help,1
expressing,1
detestation,1
sentiment,1
shocking,1
heathen,1
writer,1
christian,1
sins,1
rome,1
holds,1
venial,1
venal,1
suspected,1
infidelity,1
profaneness,1
worship,1
possess,1
indolent,1
state,1
deities,1
epicurus,1
depictured,1
live,1
innocent,1
lives,1
depend,1
providence,1
deposited,1
contracts,1
fraud,1
wise,1
rogue,1
articles,1
breaking,1
deceiving,1
deceivers,1
impostors,1
snares,1
justice,2
busiris,1
egypt,2
nine,1
want,1
rain,3
thrasius,1
foreigner,1
came,1
clementius,1
cotterelius,1
acquainted,1
majesty,1
propitiated,1
stranger,1
answered,1
phalaris,1
roasted,1
perillus,1
proof,1
goodness,1
torments,1
unhappy,1
maker,1
equitable,1
inventers,1
perish,1
stick,1
putting,1
lament,2
consequence,2
proverb,1
tells,1
move,1
adamant,1
blubbered,1
onion,1
handkerchief,1
fourthly,1
kisses,3
mix,1
scratch,1
rude,1
scratches,1
gentle,2
hurt,1
scrubbed,1
proceeded,1
farther,1
hitherto,1
journeys,1
stop,1
deserve,1
modest,1
violence,3
consent,1
frowns,1
satisfied,1
impudence,1
inclined,1
ravished,5
retreated,1
untouched,1
affect,2
ravishing,1
fashion,1
antient,1
abounds,1
miss50,1
phoebe,1
sister,1
deidamia,2
trojan,2
newspapers,1
reader,1
told,1
promised,1
bribe,1
gratification,1
award,1
famous,2
trover,1
ida,1
helen,1
immediately,1
grecians,1
entered,1
association,1
noblemen,1
regiments,1
expence,1
cuckoldom,1
knowing,1
lieutenantgeneral,1
achilles,2
grenadiers,1
greeks,1
myrmidons,1
behave,1
handsomely,1
got,2
courtmartial,1
pleading,1
deal,1
insisted,1
acting,1
dressed,1
hid,1
lycomedes,2
fie,1
quilting,1
needle,2
workbasket,1
count,1
hector,1
basket,1
shame,1
huswife,1
effeminate,2
fist,1
wield,1
harry,1
fifths,1
performed,1
feat,1
maids,1
visiting,1
ont,1
willing,1
grasped,1
armour,1
alamain,1
began,1
change,1
mia,1
ravisher,1
solicite,1
dishonour,1
stay,2
moral,1
advances,1
suffer,1
unto,1
mastermisses,1
adoniss,1
courted,2
asked,1
overtures,1
mans,1
hers,1
tenderly,1
won,1
went,1
heroines,1
immoderate,1
proposal,1
recede,1
sheer,1
absence,1
cure,1
intentions,1
advance,1
platonic,2
prude,1
false,1
happy,1
complexion,3
delicate,2
tar,1
scandalous,1
looks,1
borough,1
freshwater,1
sailors,1
dishonoured,1
navy,1
skin,1
seaman,1
battered,1
easterly,1
fame,1
soldier,2
inclines,1
paleness,1
orion51,1
pale,1
sick,1
lyrice,1
nais,1
daphnis52,1
antiquity,1
leanness,1
token,1
need,1
physick,1
loveletters,1
wickedness,1
mankind,1
integrity,1
names,1
prodigal,1
stories,1
friends,2
patroclus,1
phaedras,1
chastity,1
pirithous,1
pylades,1
hermions,1
pure,1
fidelity,1
castor,1
twinbrother,1
pollux,1
expect,2
degenerate,1
days,1
pineapple,1
peartree,1
fill,1
burgundy,1
grown,1
iniquity,1
relish,1
addicted,1
seasond,1
pain,1
terrible,1
case,1
enemy,1
former,1
cousin,1
intimate,1
gentry,1
finished,2
rule,1
tempers,2
wooed,1
ways,2
miller,1
fruits,1
produces,1
carrots,1
potatoes,1
turneps,1
forms,1
politician,1
accommodating,1
innumerable,1
proteus,1
diversify,1
bait,1
bite,1
caution,1
consider,2
chaff,1
circumstances,1
frighten,1
ignorant,1
learning,1
fine,1
cloathes,1
awe,1
frighted,1
fallen,1
footman,1
